,cluster ID,size,mirai_ratio,Port17140,Port17132,Port17128,Port17130,Port17138,Port17136,Port17134,Port17142,Port80,Port8080,Port23,Port2323,Port81,Port5555,Port1023,Port52869,Port8443,Port49152,Port7574,Port37215,Port54594,Port34218,Port34226,Port34224,Port34228,Port34216,Port34220,Port33964,Port33960,Port33962,Port33970,Port33972,Port33968,Port50401,Port34222,Port34230,Port33966,Port33974,Port445,Port0,Port22,Port8291,Port8728,Port1433,Port8000,Port8081,Port5353,Port2004,Port11211,Port6881,Port8082,Port443,Port4000,Port5060,Port8083,Port8088,Port6379,Port30301,Port7001,Port9527,Port7002,Port9200,Port1027,Port3389,Port1900,Port21,Port5900,Port6380,Port88,Port389,Port8181,Port35,Port5000,Port5001,Port8008,Port4444,Port49153,Port137,Port7547,Port56880,Port5984,Port2222,Port8001,Port2480,Port8888,Port139,Port53,Port3544,Port873,Port50070,Port161,Port631,Port9000,Port111,Port4786,Port27017,Port1883,Port8090,Port554,Port3306,Port60001,Port82,Port83,Port3443,Port85,Port12866,Port3000,Port587,Port5901,Port143,Port50075,Port444,Port995,Port1521,Port465,Port993,Port110,Port10001,Port7777,Port548
0,0.0,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0205,0.024,0.0255,0.0335,0.0235,0.0285,0.0295,0.027,0.0305,0.0245,0.0305,0.0285,0.0005,0.013,0.014,0.0135,0.0155,0.0015,0.001,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,23289.0,0.0,0.0015028554253080854,0.001975181416119198,0.0015887328781828331,0.0013740392459959637,0.0018034265103697023,0.0014599166988707114,0.0015887328781828331,0.0008158358023101034,0.0002576323586242432,4.2938726437373865e-05,0.0006870196229979818,0.0,0.00030057108506161706,0.0001288161793121216,0.0,0.0001288161793121216,0.0,0.00017175490574949546,0.0,0.0,1.0,0.0001288161793121216,8.587745287474773e-05,8.587745287474773e-05,4.2938726437373865e-05,4.2938726437373865e-05,0.00017175490574949546,8.587745287474773e-05,0.0,0.0,0.00017175490574949546,0.0,4.2938726437373865e-05,1.0,4.2938726437373865e-05,8.587745287474773e-05,4.2938726437373865e-05,4.2938726437373865e-05,0.004937953540297995,0.0015887328781828331,0.0,0.0,0.0,4.2938726437373865e-05,0.0,0.0,0.00021469363218686933,0.0,0.0,0.0001288161793121216,0.0,0.0001288161793121216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001288161793121216,0.0001288161793121216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2938726437373865e-05,0.00017175490574949546,0.0,0.0008158358023101034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2938726437373865e-05,0.0,0.00017175490574949546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2938726437373865e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.587745287474773e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2.0,11076.0,0.0,1.0,0.911430119176598,0.9148609606356085,1.0,1.0,1.0,1.0,1.0,0.00027085590465872155,0.00027085590465872155,0.00018057060310581438,0.0,0.0,0.00027085590465872155,0.0,0.0,0.0,0.0,0.0,0.0,0.0010834236186348862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05191404839292163,0.04884434814012279,0.04947634525099314,0.04803178042614662,0.0004514265077645359,0.005326832791621524,0.0,0.0,0.0,0.0005417118093174431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.028530155290719e-05,0.00018057060310581438,0.0,0.0,0.0,0.0,0.0,0.0,9.028530155290719e-05,0.0,0.0,9.028530155290719e-05,0.0,0.0,0.0,0.00027085590465872155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.028530155290719e-05,0.0,0.00036114120621162876,0.0,0.0,9.028530155290719e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.028530155290719e-05,0.0,9.028530155290719e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.028530155290719e-05,0.0,0.0,0.0,0.0,0.0
3,3.0,6570.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00045662100456621003,0.00030441400304414006,0.00015220700152207003,0.00015220700152207003,0.0,0.00015220700152207003,0.0,0.0,0.0,0.0,0.0,0.0,0.0027397260273972603,0.0,0.0073059360730593605,0.01004566210045662,0.0,0.00837138508371385,0.0,0.008675799086757991,0.0076103500761035,0.0,0.00578386605783866,0.00821917808219178,0.008675799086757991,0.00015220700152207003,0.005631659056316591,0.005479452054794521,0.005175038051750381,0.0024353120243531205,0.0033485540334855404,0.0013698630136986301,0.00030441400304414006,0.0,0.0,0.00030441400304414006,0.0,0.0,0.00015220700152207003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015220700152207003,0.00015220700152207003,0.0,0.0,0.00015220700152207003,0.0,0.0,0.0,0.0006088280060882801,0.0,0.00015220700152207003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015220700152207003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015220700152207003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030441400304414006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4.0,1359.0,0.0,0.0014716703458425313,0.002207505518763797,0.002207505518763797,0.0014716703458425313,0.002207505518763797,0.0029433406916850625,0.002207505518763797,0.0007358351729212656,0.9941133186166299,0.9992641648270787,0.7299484915378955,0.9440765268579838,0.9212656364974245,0.9271523178807947,0.8719646799116998,0.927888153053716,0.9116997792494481,0.9183222958057395,0.919793966151582,0.9212656364974245,0.002207505518763797,0.0014716703458425313,0.0007358351729212656,0.0014716703458425313,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0014716703458425313,0.0007358351729212656,0.0014716703458425313,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0014716703458425313,0.0007358351729212656,0.0014716703458425313,0.0,0.0007358351729212656,0.0007358351729212656,0.9470198675496688,0.0,0.0014716703458425313,0.0007358351729212656,0.0,0.9793966151582045,0.9823399558498896,0.986019131714496,0.0,0.963944076526858,0.9786607799852833,0.986019131714496,0.0007358351729212656,0.977924944812362,0.9749816041206769,0.9808682855040471,0.0014716703458425313,0.0007358351729212656,0.977924944812362,0.0014716703458425313,0.0014716703458425313,0.0,0.0,0.8623988226637234,0.0007358351729212656,0.7218543046357616,0.0014716703458425313,0.0,0.0007358351729212656,0.0,0.0014716703458425313,0.0,0.0007358351729212656,0.0007358351729212656,0.0014716703458425313,0.0007358351729212656,0.0014716703458425313,0.0014716703458425313,0.0,0.0007358351729212656,0.0007358351729212656,0.0,0.0014716703458425313,0.0007358351729212656,0.0,0.0007358351729212656,0.0,0.0007358351729212656,0.0007358351729212656,0.0,0.0014716703458425313,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0,0.0007358351729212656,0.0014716703458425313,0.0,0.0,0.0014716703458425313,0.0,0.0007358351729212656,0.0,0.0014716703458425313,0.0014716703458425313,0.0007358351729212656,0.0,0.0007358351729212656,0.0014716703458425313,0.0007358351729212656,0.0014716703458425313,0.0,0.0007358351729212656,0.0,0.0014716703458425313,0.0007358351729212656,0.0,0.0007358351729212656,0.0007358351729212656,0.0,0.0007358351729212656
5,5.0,8272.0,0.0,0.0014506769825918763,0.0013297872340425532,0.0010880077369439071,0.0013297872340425532,0.0012088974854932303,0.0012088974854932303,0.0014506769825918763,0.0007253384912959381,0.995164410058027,0.9873065764023211,1.0,0.9997582205029013,0.9128384912959381,0.8318423597678917,0.8103239845261122,0.8308752417794971,0.8335348162475822,0.839458413926499,0.8392166344294004,0.8409090909090909,0.0018133462282398452,0.0,0.00012088974854932302,0.0,0.00036266924564796907,0.0,0.00024177949709864604,0.0,0.00024177949709864604,0.0,0.00012088974854932302,0.00012088974854932302,0.00012088974854932302,0.0,0.0,0.0,0.0,0.00012088974854932302,0.0012088974854932303,0.0009671179883945841,0.00012088974854932302,0.0,0.0,0.0,0.002055125725338491,0.0027804642166344294,0.0027804642166344294,0.0,0.002055125725338491,0.0015715667311411992,0.0021760154738878143,0.0,0.0031431334622823983,0.0008462282398452611,0.0021760154738878143,0.0,0.0,0.0022969052224371374,0.0,0.00036266924564796907,0.0,0.0,0.0007253384912959381,0.0,0.00024177949709864604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6.0,1793.0,0.0,0.0,0.0,0.6854433909648634,1.0,0.7005019520356943,1.0,1.0,0.0,0.0011154489682097045,0.0011154489682097045,0.0005577244841048522,0.0005577244841048522,0.0,0.0,0.0,0.0,0.0,0.0005577244841048522,0.0,0.0,0.0016731734523145567,0.026213050752928055,0.023424428332403793,0.02063580591187953,0.029559397657557166,0.02788622420524261,0.029001673173452314,0.023424428332403793,0.03067484662576687,0.013943112102621304,0.02788622420524261,0.005577244841048522,0.029559397657557166,0.0,0.013385387618516454,0.018962632459564976,0.01728945900725042,0.011712214166201896,0.0005577244841048522,0.0011154489682097045,0.0,0.0,0.0,0.0033463469046291134,0.0,0.0,0.0,0.0,0.0,0.0005577244841048522,0.0,0.0,0.0,0.0,0.0,0.0005577244841048522,0.0,0.0,0.0005577244841048522,0.0005577244841048522,0.0005577244841048522,0.0,0.0,0.0005577244841048522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005577244841048522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005577244841048522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7.0,522.0,0.0,0.9022988505747126,0.8486590038314177,0.0,0.9252873563218391,0.8601532567049809,0.8601532567049809,0.8716475095785441,0.6685823754789272,0.0,0.0019157088122605363,0.0,0.0,0.0,0.0019157088122605363,0.0,0.0,0.0,0.0,0.0,0.0,0.0019157088122605363,1.0,0.06513409961685823,0.06130268199233716,0.044061302681992334,0.04980842911877394,0.0421455938697318,0.05747126436781609,0.07662835249042145,0.04980842911877394,0.02681992337164751,0.04980842911877394,0.04597701149425287,0.0,0.017241379310344827,0.032567049808429116,0.03065134099616858,0.022988505747126436,0.0,0.009578544061302681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8.0,471.0,0.0,0.16772823779193205,0.8789808917197452,0.8662420382165605,0.24628450106157113,0.7176220806794055,0.9723991507430998,0.8471337579617835,0.1337579617834395,0.004246284501061571,0.0021231422505307855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021231422505307855,0.0,0.0,0.0021231422505307855,0.03184713375796178,0.03821656050955414,1.0,0.036093418259023353,0.044585987261146494,0.044585987261146494,0.06794055201698514,0.025477707006369428,0.04246284501061571,0.04670912951167728,0.027600849256900213,0.04670912951167728,0.0,0.021231422505307854,0.025477707006369428,0.03397027600849257,0.021231422505307854,0.0021231422505307855,0.010615711252653927,0.0021231422505307855,0.0,0.0021231422505307855,0.0021231422505307855,0.0021231422505307855,0.0021231422505307855,0.0,0.0,0.0021231422505307855,0.0021231422505307855,0.0,0.0,0.0,0.0021231422505307855,0.0,0.0021231422505307855,0.0,0.0,0.0021231422505307855,0.0,0.0021231422505307855,0.0021231422505307855,0.0021231422505307855,0.0021231422505307855,0.0021231422505307855,0.0,0.0,0.0021231422505307855,0.0021231422505307855,0.0,0.0,0.0021231422505307855,0.0021231422505307855,0.0021231422505307855,0.0021231422505307855,0.0,0.0021231422505307855,0.0,0.0,0.0021231422505307855,0.0,0.0021231422505307855,0.0,0.0,0.0,0.0,0.0,0.0021231422505307855,0.0021231422505307855,0.0,0.0021231422505307855,0.0021231422505307855,0.0021231422505307855,0.0021231422505307855,0.0,0.0,0.0,0.0021231422505307855,0.0021231422505307855,0.0021231422505307855,0.0021231422505307855,0.0,0.0,0.0021231422505307855,0.0,0.0021231422505307855,0.0021231422505307855,0.0021231422505307855,0.0021231422505307855,0.0,0.0021231422505307855,0.0021231422505307855,0.0021231422505307855,0.0021231422505307855,0.0021231422505307855,0.0021231422505307855,0.0,0.0,0.0,0.0
9,9.0,3914.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012774655084312723,0.0007664793050587634,0.004343382728666326,0.000510986203372509,0.0,0.0025549310168625446,0.000510986203372509,0.0,0.0,0.0,0.0,0.0002554931016862545,0.08942258559018906,0.045477772100153295,0.04445579969340828,0.0,0.049821154828819623,0.04624425140521206,0.05799693408277976,0.04471129279509453,0.05365355135411344,0.047777210015329585,0.0516096065406234,0.0002554931016862545,0.0,0.000510986203372509,0.024782830863566682,0.02452733776188043,0.023760858456821667,0.023760858456821667,0.05084312723556464,0.03193663771078181,0.0030659172202350538,0.0002554931016862545,0.0002554931016862545,0.01660705160960654,0.0,0.0002554931016862545,0.0017884517118037812,0.000510986203372509,0.0002554931016862545,0.0007664793050587634,0.000510986203372509,0.0,0.0002554931016862545,0.0,0.000510986203372509,0.0030659172202350538,0.002810424118548799,0.0002554931016862545,0.0002554931016862545,0.000510986203372509,0.001021972406745018,0.0,0.0,0.003321410321921308,0.0,0.0025549310168625446,0.000510986203372509,0.0002554931016862545,0.000510986203372509,0.0002554931016862545,0.0,0.0,0.0,0.0,0.000510986203372509,0.0,0.0002554931016862545,0.0022994379151762903,0.0,0.000510986203372509,0.0002554931016862545,0.0,0.0002554931016862545,0.0,0.0002554931016862545,0.0,0.000510986203372509,0.0035769034236075624,0.0002554931016862545,0.000510986203372509,0.0002554931016862545,0.0,0.000510986203372509,0.0,0.0002554931016862545,0.0,0.0002554931016862545,0.0002554931016862545,0.0,0.0,0.0002554931016862545,0.0,0.0,0.000510986203372509,0.0,0.0025549310168625446,0.0,0.0,0.000510986203372509,0.0,0.0,0.0,0.0,0.0002554931016862545,0.0,0.0,0.0,0.0,0.0002554931016862545,0.0
